Title,main_category,category,date,description
rbi slash reverse repo rate bps change repo rate,Financial documents,Financial documents,2020-04-17,earlier rbi reduced repo rate low per cent announcing steep cut basis point
impact bank raise concern fresh npa r crore,Financial documents,Financial documents,2020-04-16,bank expected start credit operation april bid help staggered restart economic activity
bank say wo use rbi fund company,Financial documents,Financial documents,2020-04-16,first tltro facility took place march far r trillion already deployed
lender want time finalise working capital need large firm,Financial documents,Financial documents,2020-04-15,senior state bank india sbi executive said case large corporates consortium social banking
decoding bullishness icici bank lender follow caution,Financial documents,Financial documents,2020-04-15,analyst tracking optimistic stock seen downgrade far
bank seek extension moratorium loan repayment beyond june,Financial documents,Financial documents,2020-04-15,cii sought increase credit limit regular banking account per cent
outbreak yes bank rescue make small bank vulnerable moody,Financial documents,Financial documents,2020-04-14,public trust public sector bank remain strong underpinned perception strong government protection
rbi want bank take call package moratorium extension nbfcs,Financial documents,Financial documents,2020-04-14,approach according people familiar rbi regulator enable bank take commercial
indian bank issue gag order employee overcrowding report,Financial documents,Financial documents,2020-04-14,branch staff complained social medium difficulty imposing social distancing condition earning
low consumption deepens sbi card woe lockdown get extended,Financial documents,Financial documents,2020-04-14,worsening business condition anchor investor taken stock southward
private lender may lose deposit psbs due yes bank bailout report,Financial documents,Financial documents,2020-04-14,moody said yes bank episode place country financial system alert rescue expose weakness
impact moody take rating action three indian nbfcs,Financial documents,Financial documents,2020-04-14,muthoot finance cfr affirmed outlook changed negative stable
nbfc association rbi loan restructuring need hour,Financial documents,Financial documents,2020-04-13,fidc asked central bank extend facility customer loan
adb triple financial aid member billion fight virus,Financial documents,Financial documents,2020-04-13,asian development bank said also approved measure streamline operation quicker flexible delivery
